epoch,lr-AdamW,step,train_energy_loss_epoch,train_energy_loss_step,train_energy_mae_epoch,train_energy_mae_step,train_energy_rmse_epoch,train_energy_rmse_step,train_forces_loss_epoch,train_forces_loss_step,train_forces_mae_epoch,train_forces_mae_step,train_forces_rmse_epoch,train_forces_rmse_step,train_total_loss_epoch,train_total_loss_step,val_energy_loss_epoch,val_energy_loss_step,val_energy_mae_epoch,val_energy_mae_step,val_energy_rmse_epoch,val_energy_rmse_step,val_forces_loss_epoch,val_forces_loss_step,val_forces_mae_epoch,val_forces_mae_step,val_forces_rmse_epoch,val_forces_rmse_step,val_total_loss_epoch,val_total_loss_step
,0.0005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,1.1361004114151,,1.2797300815582275,,1.3087718486785889,,19.066274642944336,,0.38205790519714355,,0.5361528396606445,,20.202375411987305,,,,,,,,,,,,,,
0,,19,,0.01653461344540119,,0.1288231760263443,,0.15788932144641876,,13.270370483398438,,0.33723223209381104,,0.4472982585430145,,13.286905288696289,,,,,,,,,,,,,,
0,,29,,0.03233564645051956,,0.17827606201171875,,0.22079665958881378,,12.175189971923828,,0.31353068351745605,,0.4284435212612152,,12.207525253295898,,,,,,,,,,,,,,
0,,39,,4.046919345855713,,2.4659128189086914,,2.4701218605041504,,9.054472923278809,,0.2724834680557251,,0.36947688460350037,,13.10139274597168,,,,,,,,,,,,,,
0,,49,,1.430503249168396,,1.4158918857574463,,1.468586802482605,,8.51090145111084,,0.24450340867042542,,0.35821473598480225,,9.941404342651367,,,,,,,,,,,,,,
0,,59,,1.9134517908096313,,1.6624780893325806,,1.6984950304031372,,11.544120788574219,,0.2912364602088928,,0.41719213128089905,,13.457572937011719,,,,,,,,,,,,,,
0,,69,,0.8717684149742126,,1.1333414316177368,,1.1464543342590332,,6.768157958984375,,0.22963054478168488,,0.31944116950035095,,7.639926433563232,,,,,,,,,,,,,,
0,,79,,0.28159743547439575,,0.6301125288009644,,0.651583731174469,,5.441256046295166,,0.19801872968673706,,0.2864212691783905,,5.722853660583496,,,,,,,,,,,,,,
0,,89,,1.4018704891204834,,1.4424149990081787,,1.4538174867630005,,4.534454822540283,,0.1909417062997818,,0.2614677846431732,,5.9363250732421875,,,,,,,,,,,,,,
0,,99,,0.01931891217827797,,0.1040005162358284,,0.17066724598407745,,4.275687217712402,,0.1792319416999817,,0.25389763712882996,,4.295006275177002,,,,,,,,,,,,,,
0,,109,,0.007340375799685717,,0.0853644460439682,,0.10519953817129135,,3.7055485248565674,,0.1662171632051468,,0.23636431992053986,,3.7128889560699463,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,0.017999941483139992,,0.0905253067612648,,0.16473700106143951,,2.495792865753174,,0.13930997252464294,,0.19398133456707,,2.5137927532196045
,,1,,,,,,,,,,,,,,,,0.008489550091326237,,0.0886264368891716,,0.11313526332378387,,3.050189971923828,,0.15257252752780914,,0.21444658935070038,,3.0586795806884766
