epoch,lr-AdamW,step,train_energy_loss_epoch,train_energy_loss_step,train_energy_mae_epoch,train_energy_mae_step,train_energy_rmse_epoch,train_energy_rmse_step,train_forces_loss_epoch,train_forces_loss_step,train_forces_mae_epoch,train_forces_mae_step,train_forces_rmse_epoch,train_forces_rmse_step,train_total_loss_epoch,train_total_loss_step,val_energy_loss_epoch,val_energy_loss_step,val_energy_mae_epoch,val_energy_mae_step,val_energy_rmse_epoch,val_energy_rmse_step,val_forces_loss_epoch,val_forces_loss_step,val_forces_mae_epoch,val_forces_mae_step,val_forces_rmse_epoch,val_forces_rmse_step,val_total_loss_epoch,val_total_loss_step
,0.0005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,4.545839786529541,,2.576502561569214,,2.616253614425659,,26.1209716796875,,0.4508100152015686,,0.6271440982818604,,30.666810989379883,,,,,,,,,,,,,,
0,,19,,1.8901931047439575,,1.6709001064300537,,1.6870415210723877,,15.966296195983887,,0.3698587119579315,,0.4903145134449005,,17.856489181518555,,,,,,,,,,,,,,
0,,29,,0.8004388809204102,,1.06711745262146,,1.0978331565856934,,15.602339744567871,,0.3279138505458832,,0.48469388484954834,,16.40277862548828,,,,,,,,,,,,,,
0,,39,,0.038996193557977676,,0.2199232280254364,,0.24231719970703125,,8.702369689941406,,0.24749715626239777,,0.3619856834411621,,8.741365432739258,,,,,,,,,,,,,,
0,,49,,0.31785470247268677,,0.659450113773346,,0.6918110251426697,,6.643617153167725,,0.2298056185245514,,0.31628233194351196,,6.961472034454346,,,,,,,,,,,,,,
0,,59,,0.20891907811164856,,0.5344933271408081,,0.5608682036399841,,3.859919786453247,,0.17024952173233032,,0.24108034372329712,,4.068839073181152,,,,,,,,,,,,,,
0,,69,,0.4034423232078552,,0.771780252456665,,0.779406726360321,,3.7466354370117188,,0.16837424039840698,,0.23751628398895264,,4.150077819824219,,,,,,,,,,,,,,
0,,79,,0.25045686960220337,,0.598109781742096,,0.6140984296798706,,3.275620222091675,,0.1571623533964157,,0.2220851182937622,,3.5260770320892334,,,,,,,,,,,,,,
0,,89,,0.4296891987323761,,0.8023189902305603,,0.804357647895813,,1.6225427389144897,,0.11442429572343826,,0.1563042402267456,,2.052232027053833,,,,,,,,,,,,,,
0,,99,,0.3993465304374695,,0.7623630166053772,,0.7754399180412292,,2.1217925548553467,,0.12577949464321136,,0.1787409782409668,,2.521139144897461,,,,,,,,,,,,,,
0,,109,,0.41490209102630615,,0.7802302241325378,,0.7903987169265747,,1.74959397315979,,0.11733663827180862,,0.16230851411819458,,2.1644959449768066,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,0.0040048640221357346,,0.0679507777094841,,0.07765448838472366,,1.3672349452972412,,0.10938342660665512,,0.14348095655441284,,1.3712397813796997
,,1,,,,,,,,,,,,,,,,0.003038358874619007,,0.0530429407954216,,0.06763821095228195,,1.4587275981903076,,0.1114119291305542,,0.14820395410060883,,1.461766004562378
,,2,,,,,,,,,,,,,,,,0.00262586772441864,,0.0533989816904068,,0.06287950277328491,,1.4766788482666016,,0.10893803834915161,,0.14911305904388428,,1.4793046712875366
,,3,,,,,,,,,,,,,,,,0.0036767469719052315,,0.0690494105219841,,0.07440541684627533,,1.9179953336715698,,0.12318105250597,,0.16994032263755798,,1.9216721057891846
,,4,,,,,,,,,,,,,,,,0.0015760973328724504,,0.0406138114631176,,0.048715170472860336,,0.9627898335456848,,0.0884132981300354,,0.12040330469608307,,0.9643659591674805
,,5,,,,,,,,,,,,,,,,0.0016743731684982777,,0.0438249371945858,,0.05021102726459503,,1.7995907068252563,,0.12293009459972382,,0.16461125016212463,,1.8012651205062866
,,6,,,,,,,,,,,,,,,,0.0012042002053931355,,0.0379553884267807,,0.04258159548044205,,0.7400340437889099,,0.07976453006267548,,0.10555978119373322,,0.7412382364273071
,,7,,,,,,,,,,,,,,,,0.008291718550026417,,0.0811411514878273,,0.11173641681671143,,1.9142727851867676,,0.12564411759376526,,0.1697753369808197,,1.9225645065307617
