epoch,lr-AdamW,step,train_energy_loss_epoch,train_energy_loss_step,train_energy_mae_epoch,train_energy_mae_step,train_energy_rmse_epoch,train_energy_rmse_step,train_forces_loss_epoch,train_forces_loss_step,train_forces_mae_epoch,train_forces_mae_step,train_forces_rmse_epoch,train_forces_rmse_step,train_total_loss_epoch,train_total_loss_step,val_energy_loss_epoch,val_energy_loss_step,val_energy_mae_epoch,val_energy_mae_step,val_energy_rmse_epoch,val_energy_rmse_step,val_forces_loss_epoch,val_forces_loss_step,val_forces_mae_epoch,val_forces_mae_step,val_forces_rmse_epoch,val_forces_rmse_step,val_total_loss_epoch,val_total_loss_step
,0.0005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,1.7704603672027588,,1.615370750427246,,1.6375041007995605,,24.175968170166016,,0.43721771240234375,,0.6051057577133179,,25.946428298950195,,,,,,,,,,,,,,
0,,19,,0.4459451138973236,,0.7959232330322266,,0.8218247294425964,,18.636783599853516,,0.3762345016002655,,0.5312816500663757,,19.08272933959961,,,,,,,,,,,,,,
0,,29,,0.17582635581493378,,0.48845481872558594,,0.5160362124443054,,9.189850807189941,,0.2707618474960327,,0.3730727732181549,,9.365676879882812,,,,,,,,,,,,,,
0,,39,,0.1875372678041458,,0.4810361862182617,,0.5329464673995972,,7.1165642738342285,,0.24276702105998993,,0.3283027410507202,,7.304101467132568,,,,,,,,,,,,,,
0,,49,,0.992868959903717,,1.2096481323242188,,1.2262678146362305,,5.606940746307373,,0.21014921367168427,,0.29140856862068176,,6.599809646606445,,,,,,,,,,,,,,
0,,59,,0.24544833600521088,,0.5965728759765625,,0.6097070574760437,,5.451145172119141,,0.20430760085582733,,0.2873314917087555,,5.696593284606934,,,,,,,,,,,,,,
0,,69,,1.9106078147888184,,1.693948745727539,,1.701081395149231,,3.299485206604004,,0.16591879725456238,,0.2235436886548996,,5.210093021392822,,,,,,,,,,,,,,
0,,79,,0.16391313076019287,,0.48877811431884766,,0.49824899435043335,,4.507637023925781,,0.18850882351398468,,0.26128458976745605,,4.671550273895264,,,,,,,,,,,,,,
0,,89,,0.02338900789618492,,0.15917205810546875,,0.18821130692958832,,2.816279172897339,,0.14882580935955048,,0.20652717351913452,,2.8396682739257812,,,,,,,,,,,,,,
