epoch,lr-AdamW,step,train_energy_loss_epoch,train_energy_loss_step,train_energy_mae_epoch,train_energy_mae_step,train_energy_rmse_epoch,train_energy_rmse_step,train_forces_loss_epoch,train_forces_loss_step,train_forces_mae_epoch,train_forces_mae_step,train_forces_rmse_epoch,train_forces_rmse_step,train_total_loss_epoch,train_total_loss_step,val_energy_loss_epoch,val_energy_loss_step,val_energy_mae_epoch,val_energy_mae_step,val_energy_rmse_epoch,val_energy_rmse_step,val_forces_loss_epoch,val_forces_loss_step,val_forces_mae_epoch,val_forces_mae_step,val_forces_rmse_epoch,val_forces_rmse_step,val_total_loss_epoch,val_total_loss_step
,0.0005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,1.770460605621338,,1.6153697967529297,,1.6375030279159546,,24.17597198486328,,0.43721771240234375,,0.6051057577133179,,25.94643211364746,,,,,,,,,,,,,,
0,,19,,0.44594407081604004,,0.7959222793579102,,0.8218238949775696,,18.63678550720215,,0.3762345016002655,,0.5312816500663757,,19.08272933959961,,,,,,,,,,,,,,
0,,29,,0.17582422494888306,,0.48845386505126953,,0.516034722328186,,9.189848899841309,,0.2707618176937103,,0.3730727434158325,,9.365673065185547,,,,,,,,,,,,,,
0,,39,,0.1875385195016861,,0.48103809356689453,,0.5329487323760986,,7.116574764251709,,0.24276721477508545,,0.3283030092716217,,7.304113388061523,,,,,,,,,,,,,,
0,,49,,0.9928708076477051,,1.2096481323242188,,1.22626793384552,,5.606954574584961,,0.21014949679374695,,0.2914089262485504,,6.599825382232666,,,,,,,,,,,,,,
0,,59,,0.2452782243490219,,0.5963497161865234,,0.6094923615455627,,5.451335430145264,,0.2043112963438034,,0.28733646869659424,,5.696613788604736,,,,,,,,,,,,,,
0,,69,,2.0772976875305176,,1.7665843963623047,,1.7737373113632202,,3.4473114013671875,,0.17116759717464447,,0.2284965217113495,,5.524609088897705,,,,,,,,,,,,,,
0,,79,,0.4101918637752533,,0.7800188064575195,,0.7881929278373718,,3.2807891368865967,,0.16601626574993134,,0.22290945053100586,,3.690980911254883,,,,,,,,,,,,,,
0,,89,,0.04097168892621994,,0.23843669891357422,,0.24910518527030945,,2.336127996444702,,0.1425868570804596,,0.18809950351715088,,2.3770997524261475,,,,,,,,,,,,,,
0,,99,,0.24486210942268372,,0.6034936904907227,,0.608975887298584,,1.6025813817977905,,0.11538108438253403,,0.15579351782798767,,1.8474434614181519,,,,,,,,,,,,,,
0,,109,,0.24637135863304138,,0.6085100173950195,,0.610849916934967,,1.5853524208068848,,0.11362665891647339,,0.15495380759239197,,1.8317238092422485,,,,,,,,,,,,,,
0,,119,,0.17380712926387787,,0.5070877075195312,,0.5130653977394104,,1.7171837091445923,,0.1067117303609848,,0.16126781702041626,,1.8909908533096313,,,,,,,,,,,,,,
,,0,,,,,,,,,,,,,,,,0.005654704291373491,,0.06305313110351562,,0.09254314750432968,,2.22126841545105,,0.12671148777008057,,0.18341712653636932,,2.2269232273101807
,,1,,,,,,,,,,,,,,,,0.010435167700052261,,0.0803375244140625,,0.12571558356285095,,2.016871929168701,,0.12524479627609253,,0.1747746616601944,,2.0273070335388184
,,2,,,,,,,,,,,,,,,,0.001727216294966638,,0.03354835510253906,,0.051146138459444046,,1.4551072120666504,,0.10885652154684067,,0.1484522670507431,,1.4568344354629517
,,3,,,,,,,,,,,,,,,,0.0014885575510561466,,0.040622711181640625,,0.04748121649026871,,1.8382364511489868,,0.11777389794588089,,0.16685530543327332,,1.8397250175476074
,,4,,,,,,,,,,,,,,,,0.0029033685568720102,,0.049724578857421875,,0.06631171703338623,,1.2747156620025635,,0.10257326066493988,,0.13894596695899963,,1.2776190042495728
,,5,,,,,,,,,,,,,,,,0.0016852434491738677,,0.037006378173828125,,0.050520844757556915,,1.3538970947265625,,0.10492688417434692,,0.14319641888141632,,1.355582356452942
,,6,,,,,,,,,,,,,,,,0.003535137278959155,,0.0584716796875,,0.07317156344652176,,1.5491559505462646,,0.10398871451616287,,0.15317465364933014,,1.552691102027893
,,7,,,,,,,,,,,,,,,,0.0012291092425584793,,0.03601264953613281,,0.04314540699124336,,1.0895544290542603,,0.08442657440900803,,0.12845878303050995,,1.0907835960388184
,,8,,,,,,,,,,,,,,,,0.0008614025427959859,,0.03250312805175781,,0.036119554191827774,,1.4219354391098022,,0.10818947106599808,,0.14675039052963257,,1.4227968454360962
,,9,,,,,,,,,,,,,,,,0.00978153944015503,,0.08915901184082031,,0.12171468883752823,,2.1010982990264893,,0.11858857423067093,,0.17838670313358307,,2.110879898071289
,,10,,,,,,,,,,,,,,,,0.0016553772147744894,,0.04408454895019531,,0.05007118731737137,,0.9734817743301392,,0.09181097894906998,,0.12142363935709,,0.9751371741294861
,,11,,,,,,,,,,,,,,,,0.005602153018116951,,0.0673980712890625,,0.09211210161447525,,2.4067282676696777,,0.13441568613052368,,0.1909206360578537,,2.412330389022827
,,12,,,,,,,,,,,,,,,,0.011640902608633041,,0.06970787048339844,,0.13278000056743622,,2.0502350330352783,,0.12953732907772064,,0.1762142926454544,,2.061875820159912
,,13,,,,,,,,,,,,,,,,0.017860516905784607,,0.12113189697265625,,0.1644698530435562,,2.6236038208007812,,0.13966958224773407,,0.19933724403381348,,2.6414642333984375
,,14,,,,,,,,,,,,,,,,0.00531822768971324,,0.06758499145507812,,0.0897475928068161,,2.1561026573181152,,0.12448378652334213,,0.18070660531520844,,2.1614208221435547
,,15,,,,,,,,,,,,,,,,0.0009987805970013142,,0.03087615966796875,,0.03889327123761177,,1.1089630126953125,,0.0961042046546936,,0.12959787249565125,,1.109961748123169
,,16,,,,,,,,,,,,,,,,0.0034203543327748775,,0.06504249572753906,,0.07197386771440506,,1.6694215536117554,,0.1176936998963356,,0.15900923311710358,,1.6728419065475464
,,17,,,,,,,,,,,,,,,,0.0005692248814739287,,0.026905059814453125,,0.029361698776483536,,0.8283853530883789,,0.08561551570892334,,0.1120096743106842,,0.8289545774459839
,,18,,,,,,,,,,,,,,,,0.004511876963078976,,0.0545806884765625,,0.08266429603099823,,1.1292080879211426,,0.08822434395551682,,0.13077548146247864,,1.1337199211120605
,,19,,,,,,,,,,,,,,,,0.011170070618391037,,0.10213851928710938,,0.13006705045700073,,1.7054723501205444,,0.1194440945982933,,0.1607169359922409,,1.7166423797607422
,,20,,,,,,,,,,,,,,,,0.003981433808803558,,0.056255340576171875,,0.0776531845331192,,1.6233084201812744,,0.11525925993919373,,0.15679775178432465,,1.627289891242981
,,21,,,,,,,,,,,,,,,,0.003413424827158451,,0.05657196044921875,,0.07190092653036118,,1.4273552894592285,,0.11255323141813278,,0.1470298022031784,,1.4307687282562256
,,22,,,,,,,,,,,,,,,,0.0008824242395348847,,0.03275108337402344,,0.036557625979185104,,0.7680664658546448,,0.08381398022174835,,0.10785461962223053,,0.7689489126205444
,,23,,,,,,,,,,,,,,,,0.0013765940675511956,,0.042179107666015625,,0.04566067084670067,,1.106080412864685,,0.09997792541980743,,0.12942932546138763,,1.1074570417404175
,,24,,,,,,,,,,,,,,,,0.002451481530442834,,0.054531097412109375,,0.060933150351047516,,1.0913463830947876,,0.09503047913312912,,0.12856437265872955,,1.0937979221343994
,,25,,,,,,,,,,,,,,,,0.0010308567434549332,,0.03395271301269531,,0.03951287642121315,,1.6624629497528076,,0.10959670692682266,,0.15867748856544495,,1.6634937524795532
,,26,,,,,,,,,,,,,,,,0.001984425587579608,,0.048313140869140625,,0.05482224375009537,,1.108109474182129,,0.0951957106590271,,0.12954798340797424,,1.1100939512252808
,,27,,,,,,,,,,,,,,,,0.0030433451756834984,,0.053600311279296875,,0.0678914487361908,,1.3841073513031006,,0.09842687845230103,,0.14478522539138794,,1.3871506452560425
,,28,,,,,,,,,,,,,,,,0.006338215433061123,,0.0979766845703125,,0.0979766845703125,,1.2585653066635132,,0.1137983426451683,,0.1380629688501358,,1.2649035453796387
0,,126,,,,,,,,,,,,,,,0.004302406683564186,,0.055477023124694824,,0.07314453274011612,,1.5396125316619873,,0.10852828621864319,,0.1508646458387375,,1.535496473312378,
0,,126,0.8926199674606323,,0.8502093553543091,,0.879808247089386,,9.822722434997559,,0.23004837334156036,,0.32834047079086304,,10.711038589477539,,,,,,,,,,,,,,,
,0.0005,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,129,,0.10738380253314972,,0.3900613784790039,,0.4032820463180542,,2.3732261657714844,,0.13544709980487823,,0.18958714604377747,,2.480609893798828,,,,,,,,,,,,,,
1,,139,,0.0030028363689780235,,0.05030345916748047,,0.06743969023227692,,1.7207049131393433,,0.12215986847877502,,0.16143307089805603,,1.7237077951431274,,,,,,,,,,,,,,
1,,149,,0.35500097274780273,,0.7294483184814453,,0.7332526445388794,,1.6677918434143066,,0.11047752946615219,,0.15893159806728363,,2.0227928161621094,,,,,,,,,,,,,,
1,,159,,0.6445578336715698,,0.9852437973022461,,0.9880318641662598,,1.541278600692749,,0.10648209601640701,,0.15278472006320953,,2.1858363151550293,,,,,,,,,,,,,,
1,,169,,0.27300864458084106,,0.6391887664794922,,0.6430270671844482,,1.746832251548767,,0.11634894460439682,,0.1626540720462799,,2.019840955734253,,,,,,,,,,,,,,
1,,179,,0.23424997925758362,,0.5932102203369141,,0.595634400844574,,1.093608021736145,,0.09569515287876129,,0.12869751453399658,,1.3278579711914062,,,,,,,,,,,,,,
1,,189,,0.294386625289917,,0.6655244827270508,,0.667726457118988,,1.018629789352417,,0.09313758462667465,,0.12420741468667984,,1.313016414642334,,,,,,,,,,,,,,
1,,199,,0.2981323003768921,,0.6673517227172852,,0.6719607710838318,,0.8255134224891663,,0.08186081796884537,,0.11181534081697464,,1.1236457824707031,,,,,,,,,,,,,,
1,,209,,0.1904623657464981,,0.5343770980834961,,0.5370852947235107,,0.7943239808082581,,0.07864736020565033,,0.10968271642923355,,0.984786331653595,,,,,,,,,,,,,,
1,,219,,0.3155711889266968,,0.6908502578735352,,0.6913352012634277,,0.8812426328659058,,0.08391360193490982,,0.11552795022726059,,1.1968138217926025,,,,,,,,,,,,,,
1,,229,,0.19478805363178253,,0.540074348449707,,0.5431511402130127,,0.9563233852386475,,0.08966538310050964,,0.12034878879785538,,1.1511114835739136,,,,,,,,,,,,,,
1,,239,,0.25329551100730896,,0.6165361404418945,,0.6193735599517822,,0.8881800770759583,,0.0859891027212143,,0.1159818023443222,,1.1414755582809448,,,,,,,,,,,,,,
1,,249,,0.3504709005355835,,0.7265138626098633,,0.7285597920417786,,0.8928929567337036,,0.08355802297592163,,0.11628910154104233,,1.243363857269287,,,,,,,,,,,,,,
,,29,,,,,,,,,,,,,,,,0.0011124563170596957,,0.034503936767578125,,0.04104695841670036,,0.9454938769340515,,0.0882922038435936,,0.11966542899608612,,0.9466063380241394
,,30,,,,,,,,,,,,,,,,0.0024971780367195606,,0.039287567138671875,,0.061498455703258514,,0.8894653916358948,,0.08495291322469711,,0.11606569588184357,,0.8919625878334045
,,31,,,,,,,,,,,,,,,,0.0003509828238748014,,0.017292022705078125,,0.023055918514728546,,0.5936318635940552,,0.07078371196985245,,0.0948195531964302,,0.5939828753471375
,,32,,,,,,,,,,,,,,,,0.0012075307313352823,,0.039356231689453125,,0.04276499152183533,,0.8482586741447449,,0.08330847322940826,,0.11334529519081116,,0.8494662046432495
,,33,,,,,,,,,,,,,,,,0.0002661695471033454,,0.019063949584960938,,0.0200778990983963,,0.5375837683677673,,0.06910833716392517,,0.09023237973451614,,0.5378499627113342
,,34,,,,,,,,,,,,,,,,0.0005659629823639989,,0.02086639404296875,,0.029277466237545013,,0.6408742666244507,,0.07306913286447525,,0.09852030128240585,,0.641440212726593
,,35,,,,,,,,,,,,,,,,0.0021089231595396996,,0.04445648193359375,,0.05651574954390526,,0.5494691133499146,,0.0656827986240387,,0.09122438728809357,,0.5515780448913574
,,36,,,,,,,,,,,,,,,,0.0007619119132868946,,0.029232025146484375,,0.0339697003364563,,0.42568567395210266,,0.05894307419657707,,0.08029413968324661,,0.4264476001262665
,,37,,,,,,,,,,,,,,,,0.00024368260346818715,,0.012269973754882812,,0.019211065024137497,,0.5763587355613708,,0.06894893944263458,,0.09342987090349197,,0.5766023993492126
,,38,,,,,,,,,,,,,,,,0.002236395375803113,,0.03516197204589844,,0.05819874629378319,,0.8286070227622986,,0.07819929718971252,,0.11202466487884521,,0.8308433890342712
,,39,,,,,,,,,,,,,,,,0.0006334788049571216,,0.022771835327148438,,0.030974574387073517,,0.47290366888046265,,0.0631236657500267,,0.08463026583194733,,0.4735371470451355
,,40,,,,,,,,,,,,,,,,0.0009386290330439806,,0.026838302612304688,,0.03770386427640915,,1.1380772590637207,,0.09390902519226074,,0.1312880516052246,,1.1390159130096436
,,41,,,,,,,,,,,,,,,,0.001976189436390996,,0.038829803466796875,,0.054708339273929596,,0.8568106889724731,,0.08779141306877136,,0.11391521990299225,,0.8587868809700012
,,42,,,,,,,,,,,,,,,,0.004499794915318489,,0.056667327880859375,,0.08255352824926376,,1.1393405199050903,,0.09217064082622528,,0.13136088848114014,,1.1438403129577637
,,43,,,,,,,,,,,,,,,,0.0012925800401717424,,0.03440666198730469,,0.044245395809412,,0.9034522771835327,,0.08389124274253845,,0.11697470396757126,,0.9047448635101318
,,44,,,,,,,,,,,,,,,,0.0006756740622222424,,0.02657318115234375,,0.031989529728889465,,0.4673437178134918,,0.06379193067550659,,0.08413129299879074,,0.46801939606666565
,,45,,,,,,,,,,,,,,,,0.0022597950883209705,,0.04068183898925781,,0.058502428233623505,,0.6632469892501831,,0.07563776522874832,,0.10022521018981934,,0.6655067801475525
,,46,,,,,,,,,,,,,,,,0.00015121683827601373,,0.011556625366210938,,0.015133504755795002,,0.3802722692489624,,0.059430383145809174,,0.07589036226272583,,0.38042348623275757
,,47,,,,,,,,,,,,,,,,0.0018134646816179156,,0.036983489990234375,,0.05240755155682564,,0.4885898530483246,,0.0617930106818676,,0.08602239936590195,,0.49040332436561584
,,48,,,,,,,,,,,,,,,,0.0034450737293809652,,0.05427742004394531,,0.07223349064588547,,0.7309321761131287,,0.07801175117492676,,0.10521505028009415,,0.7343772649765015
,,49,,,,,,,,,,,,,,,,0.0010432203998789191,,0.031749725341796875,,0.03974911943078041,,0.7459238171577454,,0.0777086615562439,,0.10628857463598251,,0.7469670176506042
,,50,,,,,,,,,,,,,,,,0.001412946730852127,,0.036914825439453125,,0.04625964164733887,,0.6251166462898254,,0.07532656937837601,,0.09730156511068344,,0.6265295743942261
,,51,,,,,,,,,,,,,,,,0.00034920580219477415,,0.018625259399414062,,0.022997478023171425,,0.38333287835121155,,0.05907570570707321,,0.07619515806436539,,0.3836820721626282
,,52,,,,,,,,,,,,,,,,0.0008946148445829749,,0.03217315673828125,,0.0368092842400074,,0.5264000296592712,,0.06898602098226547,,0.0892888605594635,,0.5272946357727051
,,53,,,,,,,,,,,,,,,,0.001040179282426834,,0.028820037841796875,,0.039691127836704254,,0.5137432217597961,,0.06523425132036209,,0.0882088914513588,,0.5147833824157715
,,54,,,,,,,,,,,,,,,,0.0003765760047826916,,0.0177154541015625,,0.023881716653704643,,0.700969398021698,,0.07235583662986755,,0.10303597152233124,,0.7013459801673889
,,55,,,,,,,,,,,,,,,,0.001391128171235323,,0.03740501403808594,,0.04590107128024101,,0.5346546173095703,,0.06498989462852478,,0.08998622000217438,,0.5360457301139832
,,56,,,,,,,,,,,,,,,,0.002383684739470482,,0.04605293273925781,,0.06008467450737953,,0.5246996283531189,,0.06602920591831207,,0.08914453536272049,,0.5270833373069763
,,57,,,,,,,,,,,,,,,,0.00013324855535756797,,0.0142059326171875,,0.0142059326171875,,0.482740581035614,,0.07106416672468185,,0.08550593256950378,,0.4828738272190094
1,,253,,,,,,,,,,,,,,,0.0013491661520674825,,0.03172655031085014,,0.04207000881433487,,0.6645895838737488,,0.07322414219379425,,0.09917913377285004,,0.6604151129722595,
1,,253,0.22350658476352692,,0.5568217039108276,,0.5605614185333252,,1.113372802734375,,0.09314147382974625,,0.12751807272434235,,1.336652398109436,,,,,,,,,,,,,,,
,0.0005,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,259,,0.36189109086990356,,0.7386760711669922,,0.7403354048728943,,0.7905139327049255,,0.0838790312409401,,0.10941934585571289,,1.152405023574829,,,,,,,,,,,,,,
2,,269,,0.09729523211717606,,0.38278770446777344,,0.38387054204940796,,0.6069425940513611,,0.07218091934919357,,0.09587671607732773,,0.7042378187179565,,,,,,,,,,,,,,
2,,279,,0.45486947894096375,,0.8294591903686523,,0.8300090432167053,,0.6397755146026611,,0.07084550708532333,,0.09843581169843674,,1.0946450233459473,,,,,,,,,,,,,,
2,,289,,0.298836350440979,,0.6723318099975586,,0.67275470495224,,0.46356627345085144,,0.06327498704195023,,0.08379058539867401,,0.7624026536941528,,,,,,,,,,,,,,
2,,299,,0.24445518851280212,,0.6056795120239258,,0.6084702610969543,,0.846027672290802,,0.08244708925485611,,0.11319614201784134,,1.0904828310012817,,,,,,,,,,,,,,
2,,309,,0.24987655878067017,,0.6141939163208008,,0.6151788234710693,,0.49807778000831604,,0.06553211808204651,,0.08685362339019775,,0.7479543685913086,,,,,,,,,,,,,,
2,,319,,0.21081629395484924,,0.5639581680297852,,0.5650551915168762,,0.4948081076145172,,0.06405317038297653,,0.08656807243824005,,0.7056244015693665,,,,,,,,,,,,,,
2,,329,,0.2875404357910156,,0.6577386856079102,,0.6599159836769104,,0.5908987522125244,,0.06871110945940018,,0.09460103511810303,,0.87843918800354,,,,,,,,,,,,,,
2,,339,,0.03955363482236862,,0.2401580810546875,,0.24475546181201935,,0.5219467878341675,,0.06361574679613113,,0.08891037851572037,,0.5615004301071167,,,,,,,,,,,,,,
2,,349,,0.023616671562194824,,0.18754005432128906,,0.18912608921527863,,0.7865028381347656,,0.07677076756954193,,0.10914139449596405,,0.8101195096969604,,,,,,,,,,,,,,
2,,359,,0.007804326247423887,,0.09987354278564453,,0.10871949046850204,,1.0417791604995728,,0.09834811836481094,,0.1256108433008194,,1.0495834350585938,,,,,,,,,,,,,,
2,,369,,0.0015676147304475307,,0.042690277099609375,,0.04872576892375946,,1.0667325258255005,,0.0909738689661026,,0.12710630893707275,,1.0683001279830933,,,,,,,,,,,,,,
2,,379,,0.05386912077665329,,0.2727794647216797,,0.285634845495224,,0.800101101398468,,0.08011224865913391,,0.11008084565401077,,0.8539702296257019,,,,,,,,,,,,,,
,,58,,,,,,,,,,,,,,,,0.0008321302593685687,,0.026941299438476562,,0.03550054877996445,,0.547160267829895,,0.06909891217947006,,0.09103252738714218,,0.5479924082756042
